uid,first_name,last_name,phone,country,address
95ac1c7d-4650-4313-8a11-5aff9df936ab,Teresa,Ferguson,4-(845)585-1556,China,0 Valley Edge Point
91faac3c-1e41-47cd-a3f5-b721b59fc264,Theresa,Gilbert,8-(319)863-7864,Portugal,8095 Westerfield Plaza
1653f990-498a-4b2a-beb9-fe95d6bb68a7,Dorothy,Gonzales,2-(056)047-5283,Brazil,9 Brown Center
6b2fe1da-bbe5-4ece-a51c-2527411058ee,Nicholas,Kennedy,5-(545)322-5190,China,4067 Brentwood Junction
4f84138c-5e40-49ab-a504-5a7dcb6322c8,Joe,Stone,3-(340)154-9829,United States,64 Grayhawk Drive
9de577b1-7589-42af-92de-8da3d2c66891,Jeremy,Crawford,2-(548)318-6411,United States,827 Longview Crossing
8e367b24-7b89-42af-a10a-6627116049cb,Martin,Morgan,3-(308)984-4884,Russia,507 Dwight Crossing
799fc185-cf07-4779-bc76-1c51b651d847,Virginia,Franklin,1-(062)707-0519,Japan,13181 Bashford Court
147ae7fc-814b-4c2a-93e2-601e8b5f0dbd,Dorothy,Hanson,5-(308)167-5586,Russia,39 Jay Pass
b34159c3-db60-4d59-8ef2-856aeb931c8e,Daniel,Mcdonald,8-(449)127-9995,Peru,65 Sundown Avenue
f7208d1d-6195-4609-af1e-09c34211dca7,Laura,Lynch,7-(690)715-1259,China,1351 Texas Trail
9216c57e-92f7-4ae3-8c98-8d8ea410e94f,Frank,Greene,5-(897)569-4990,Ukraine,047 Eastlawn Park
b8e2703c-a731-4416-a3d9-513cc067de8e,Keith,Ortiz,2-(374)472-0401,Palestinian Territory,7408 Sunnyside Parkway
046b2599-6fbb-4b44-b14f-484e5d91a624,Linda,Jackson,4-(174)161-8308,Colombia,82 Donald Circle
4618e40f-d6d9-427f-826c-91e4d6ebc238,Cynthia,Palmer,7-(839)583-3131,United States,097 Hudson Plaza
3fc8b6ce-eac2-4e8b-86c3-2c9776ee39e4,Gloria,Chavez,7-(198)899-2074,Malaysia,398 Del Sol Junction
9d6143e0-106e-4755-a84d-79dd9b2e99a3,Jerry,Simmons,5-(544)443-1543,Guatemala,3 Morningstar Drive
a50c492f-2e0b-4f48-b961-8a2f88da7d2a,Katherine,Carroll,2-(035)893-9407,Albania,749 American Road
386af623-2c92-4818-b26b-83024ba05952,Alice,Bell,0-(632)018-3442,Colombia,0781 Brentwood Point
669d9490-792b-4e49-b235-0f92578011a4,Terry,Reynolds,2-(721)644-5423,Vietnam,095 Bluestem Avenue
ec218842-a5eb-4213-802c-b6e84f0960d6,Jose,Martin,6-(910)592-5061,China,6679 Dahle Park
50936829-942a-44a3-8bb8-cc88c4bcb1ff,Barbara,Frazier,5-(827)443-8529,Brazil,5960 Jana Hill
0dbd90ab-2f3b-41b4-b452-e4217a792fbb,David,Harris,5-(753)822-6130,Russia,3944 Main Pass
179a4bda-f889-47c1-9e94-5ca990bc707d,Richard,White,1-(563)140-1836,Bolivia,89737 Mesta Center
51924f18-31f0-420a-9c6b-ddd046fff22f,Lawrence,Wilson,7-(327)598-3789,China,92170 Walton Place
7078d0e4-bf5a-4a79-b05a-18b13305de97,Cheryl,Thomas,4-(913)570-6674,Indonesia,3 American Drive
c2225a58-41e3-4300-8961-d1764ce1fea6,Debra,Sullivan,3-(658)871-5261,China,2313 Carpenter Drive
75dd162c-83d7-4b73-9345-84e2cc32256e,Janice,Flores,9-(730)142-3237,Poland,58 West Plaza
ffc4c75f-c385-4849-b543-698ba6a4cc29,Donna,Berry,9-(480)049-4176,China,7506 Darwin Drive
aec384fa-a945-4ab0-aaa2-e5e7e64de470,Margaret,Hicks,6-(087)777-7282,Guatemala,9 Canary Circle
b0099f16-f26f-4532-8ac8-710c68931d6a,Clarence,Ramirez,2-(634)380-1839,Luxembourg,48 Hollow Ridge Hill
a6c2ba77-1af7-46ef-bec6-2d3d2ac01403,Andrea,Cox,7-(044)228-4823,Indonesia,71 Golf View Crossing
b56c1e9f-da15-41f9-aebc-48652b816068,Tina,Cox,9-(791)649-3288,Russia,49 Continental Park
9826dbaa-59cd-44b3-b1ab-019a456e1311,Antonio,Watson,5-(633)567-0719,Nigeria,0796 Sullivan Hill
5f46638f-f927-4525-bfc7-172c9a826435,Martha,Patterson,3-(801)983-5479,Poland,85126 Northfield Trail
b10637cc-d665-4fcb-9995-60a710c301c0,Anne,Cox,5-(115)491-3964,Poland,1 Lake View Center
cd36cf12-37d8-466e-936f-1871d59cf046,Henry,Powell,7-(342)885-3624,Peru,5 Armistice Lane
f8547cf4-cbd3-49e6-a746-f14283aca627,Kimberly,Mendoza,0-(717)892-7191,China,803 Graceland Lane
b0f87272-9cf0-4cfd-87f7-748f6f535199,Janice,Jordan,9-(442)373-3124,Poland,5 Dottie Crossing
8baf905b-b561-4f3f-84ce-a773cd9dabaa,Wanda,Reid,8-(543)633-0576,Colombia,43 Graedel Terrace
51ca497c-8c0b-4a11-a507-368136309b71,Janice,Carpenter,8-(166)307-0890,China,0734 Bartillon Lane
fed0f0bc-2dc4-4676-93f5-ceec99f2b3de,Janet,Arnold,8-(177)394-8402,Philippines,335 Chinook Avenue
a07aa5fa-0316-4c36-9684-34ffc880bdca,Virginia,Johnston,9-(694)552-2026,Serbia,04887 Lakewood Point
9c91ca36-0ed0-4da7-8747-529f2fdad2c7,David,Hart,2-(836)090-8820,Brazil,74 Veith Parkway
c77fb77d-c1f7-4eb5-89a3-fae4237d5cac,Jacqueline,Hanson,2-(134)271-5159,China,69 Badeau Point
f824a24c-9563-46ac-bdab-bbcc2d28ac9b,Lisa,Rose,8-(050)321-7270,Chile,033 Dwight Circle
d012218e-beee-4e43-ba19-89c17d25b250,Mark,Stone,6-(852)484-8141,Slovenia,8 Sheridan Junction
e209bad8-0770-40cc-a4b1-913dfea893a3,Donald,Frazier,4-(499)676-0648,Poland,43223 Walton Point
622c20a0-359e-4545-8f07-ea734bdd94c4,William,Turner,3-(806)975-8631,Philippines,3 Cherokee Pass
577543ff-5153-4637-a67b-6dae2de0ebca,Joshua,Turner,8-(062)132-6462,Egypt,4418 Rockefeller Parkway
7e62f309-ef51-4c95-b92f-d251e5bf89be,Paul,Washington,5-(625)056-9072,Egypt,27 Lakewood Gardens Street
dc49b7a8-fc81-4b79-81c4-757325110e7d,Russell,Simpson,7-(831)504-6817,Colombia,45 School Circle
6dc2a8e3-e8ce-44a6-b53e-54c7c4524045,Terry,Crawford,1-(503)547-3908,China,45 Gale Point
300b45e9-6956-4535-876b-ab78035dc8ef,Richard,Mason,5-(869)988-4000,Ukraine,843 Arapahoe Drive
27e53aab-9983-44f6-9a4b-ccb840584891,Maria,Payne,8-(352)084-8739,Central African Republic,21 Browning Center
22c4913c-0844-4667-be2a-8553caca8490,Daniel,Burns,7-(459)771-3513,China,3809 Londonderry Alley
495eea2d-29e4-4476-9028-0c436580ca34,Judith,Robertson,4-(516)750-8336,Israel,7 Reinke Crossing
bd0b93c0-1287-4f21-b841-23bc38af12a7,Denise,Black,2-(578)966-7080,Nigeria,8623 Blackbird Plaza
4ef7c2a4-cd30-46c2-9dbc-5076aec6a2e8,Nancy,Hill,3-(154)428-5427,Poland,21 Sachtjen Junction
96b10a94-cd45-4e0d-913a-1f1a61c8fbe6,Thomas,Mcdonald,2-(664)447-8210,Turkmenistan,36 Birchwood Terrace
c13ddda1-936d-44f4-932d-2d723d989bc2,Martha,Fox,8-(291)555-1864,Thailand,769 Mayer Alley
2f754786-0dbd-4ded-81fe-3d03f49ba2a7,Ruth,Nichols,4-(356)447-0895,China,67 Linden Way
cc68ddf2-ac6e-4239-81ab-5ae6826e3a5e,Matthew,Ramirez,0-(086)540-5480,Uganda,850 Drewry Court
a87d01a2-ea0d-43e1-8991-490af397a88c,Randy,Griffin,4-(439)525-6522,Brazil,16 Sheridan Court
848a5844-24ab-406f-b0e7-cd7b14aefe7e,Randy,Jacobs,5-(055)997-6131,China,51 Loftsgordon Junction
1ab416fc-364d-4a17-b516-d7d59b25f87a,Wanda,Foster,0-(625)049-2322,Poland,7 Pond Place
b960ecc1-03b3-436f-b44d-63d03c700bb0,Julia,Ellis,3-(134)407-8147,Poland,9 Leroy Junction
f920d38c-c91e-477b-9672-91b3aa340a20,Steve,Kim,9-(668)137-7632,Saint Lucia,8 Bultman Trail
b8d2d86f-db4a-40d1-947b-7554a88f76d1,Carlos,Harvey,8-(610)124-9021,Oman,38566 Springview Trail
fd6a83d1-f5a2-46df-87d7-ecc1a52f0f1c,Raymond,Perkins,7-(383)590-6857,China,9529 Spaight Point
36a57275-4927-4ad7-ab32-128ac572d74c,Rachel,Wells,5-(614)091-4002,Poland,3 Union Avenue
6827e65f-2fc1-48ec-9c2e-fa85c6a305b2,Evelyn,Carroll,2-(218)532-0190,China,69 Banding Lane
72eb2e19-29f9-4649-8b6f-9e26763c3b11,Virginia,Gibson,5-(661)989-5604,China,04 Grayhawk Point
d5951fc8-e4b7-4495-9488-e73a973ba4cb,Jesse,Hall,5-(382)634-4348,Japan,0750 Stone Corner Place
3faa237a-e2e2-4fd0-a870-d3aa5b98c819,Christina,Simmons,2-(679)045-5813,China,6973 Gale Point
a3ecd974-3aee-4dab-81ab-e9e9a40dfd3b,Sara,Watson,6-(887)341-7887,Jamaica,8036 Vermont Drive
f9fade2b-45a9-425d-9c8c-14f4c5eaee31,Willie,Johnson,7-(712)328-5061,Brazil,4 Hallows Court
dca22ee8-4459-43ad-ab3c-b745acfe3ac8,Sean,Harper,3-(485)678-4114,Macedonia,05531 Debra Terrace
fac93516-1293-4a84-919e-0ba49a8a6b7f,Kathleen,Hanson,0-(465)521-3557,Japan,84 Declaration Alley
1d29f663-842c-48be-a168-712baaadbbe7,Dorothy,Burke,0-(826)921-5071,China,89291 Gulseth Court
753bc972-8db0-43aa-81f7-08170610d6f6,Terry,Martinez,7-(573)723-7868,Mexico,9637 Bartillon Pass
9a5f7cb2-c9e5-40cc-9b5a-f8e4bd57941a,Lois,Ortiz,2-(383)139-1504,China,39 Roth Circle
95c91ee4-cfc2-44a6-ada9-fc2fffb7e246,Stephanie,Jackson,0-(531)146-5653,Vietnam,01050 Clove Circle
091f3ec0-3ec1-494e-8f0d-a6d826558e77,Scott,Willis,5-(282)560-8767,Italy,02502 Superior Plaza
cf5f9483-c0b5-4563-908e-0cb9392b3286,Ralph,Sullivan,3-(225)918-5159,Sweden,649 Hoard Drive
e11845f2-bb0e-46fd-b632-b9c9c01817de,Norma,Lee,9-(488)813-3794,Malaysia,23340 Old Shore Way
00cd1f29-6967-4327-bf90-efc47dde93dd,Donald,Barnes,3-(200)609-1323,Pakistan,735 Ilene Place
0ab2ab52-838c-4d6d-8ed8-cfbea641d36d,Joseph,Vasquez,8-(165)869-8569,China,23764 Eastlawn Drive
2533515a-e28b-4646-b0ae-5cdbaf261915,Carl,Burton,6-(876)040-4646,Philippines,59777 Springview Avenue
790b199d-814e-49d2-aca6-7bff63ef3f1c,Alice,Taylor,0-(527)372-3821,Ukraine,157 Sundown Junction
bc603c8c-e3fd-4ff3-87db-18edd004f8b0,Katherine,Jones,0-(010)827-2509,Brazil,14749 Maywood Avenue
7bdfdb66-d5d5-4ad9-ae05-af8780e1bd0e,William,Reed,9-(479)945-3427,Russia,68671 Messerschmidt Street
66b382ec-c87e-42d4-94ff-a75f6fdafdd8,Paul,Castillo,5-(385)367-6936,Malaysia,255 Cottonwood Circle
5548a6ee-af24-42c9-be8a-8314f6a95be0,Billy,Davis,8-(848)921-9127,China,77 Washington Center
e0f86b91-c840-4804-b203-99765e7b723d,Nicole,Evans,4-(623)558-5477,Poland,60706 Del Mar Place
b5787ec8-6a48-4fcf-92ef-9231ede1dbf7,Christopher,Rivera,1-(915)229-0383,Poland,83 Londonderry Alley
05c068ea-3d77-4702-9aae-93f743e17cbc,Andrew,Howell,4-(693)443-8861,Sri Lanka,9 Hauk Park
6c192250-c94a-43ca-8205-334b40cb182a,Nicole,Sims,8-(481)821-4448,Argentina,9 Maple Wood Trail
b9a0a4ab-f091-4d66-b1ac-371ba2b12e23,Beverly,Flores,1-(621)021-1852,China,5862 Clyde Gallagher Way
808bab36-46ff-43db-a0d4-d99284380fd0,Emily,Johnson,6-(161)764-1538,Indonesia,01360 Independence Avenue
723daecb-977e-4ee4-9464-bc2dcc34adb5,Ryan,Kim,6-(478)764-3402,Indonesia,8 Paget Alley
35f6ceff-6610-4f3f-a06c-7806be5f20ae,Henry,Stevens,1-(981)511-5885,Russia,098 Hansons Lane
8d8d4ad3-dae4-437c-a9ff-4b4d1c020882,Teresa,Butler,7-(292)526-1128,Tanzania,803 Lien Junction
e0e99186-aed5-4e75-b8b3-bc68fd1a5ad9,Eric,Peters,5-(195)049-8859,China,99204 Cherokee Parkway
ddb1a590-cbf9-4429-8033-240c0eed4b33,Billy,Richards,2-(439)200-9222,China,0850 Hoepker Street
6d02e643-34dd-43f8-81ee-84df10b4cc8b,Kenneth,Campbell,1-(014)720-3873,Croatia,41 Waxwing Terrace
6442a7f5-e879-48ee-8b72-757072ebcc20,Jacqueline,Simpson,2-(812)325-6474,France,413 Barby Trail
99e979ff-b436-462c-a128-2ca9b87d0167,Russell,Dean,4-(070)604-3178,Portugal,582 Stang Court
b5e3bc53-0d43-490e-864a-b8fa06e263fd,Irene,Hicks,1-(367)571-9621,Indonesia,24 Debs Plaza
ebd4bc00-0e39-44e2-9386-9d01a916973f,Kimberly,Reed,2-(668)446-6385,Brazil,2 Oakridge Hill
7f0d637d-b829-40aa-b8b7-6f3cf927d4eb,Pamela,Pierce,8-(170)006-8344,Albania,558 Carey Hill
6a706546-ed95-4822-a0aa-2883fd3d2f21,Jonathan,Stevens,3-(701)480-8385,Cyprus,6744 Prairie Rose Street
acce03fa-2901-4486-a690-37bdb3e6d763,Donald,Elliott,3-(607)138-3696,Mexico,1731 Paget Avenue
b5c2cc7f-26cf-426c-99c8-56fefe39c234,Jeremy,Wheeler,0-(657)608-2493,Nigeria,253 Gulseth Court
69d13eed-e985-4db9-98f5-48c2dc515699,Nancy,Hansen,4-(574)507-4953,Costa Rica,73 1st Plaza
09ff64c4-bbe4-45af-8153-1ebaee6a24c9,Ruby,Day,7-(564)549-0025,China,42748 Village Place
cc9dd559-d0e1-40f8-ab8f-bfd74e588fa2,Heather,Berry,2-(990)579-6379,Indonesia,7204 Dwight Road
43047033-9b4c-4cf5-afda-d7b0904d4b84,Lillian,Smith,7-(328)333-5793,Indonesia,932 Lindbergh Avenue
ac03b194-49af-475d-8ddb-712c6a4f721d,Sharon,Washington,2-(907)612-5097,Guatemala,775 Gateway Pass
c73bff9f-2e4a-4cf1-9614-035030abe18e,Nicole,Bell,1-(311)364-6471,Argentina,453 Sage Way
639b950b-e0a2-46e4-a7f9-f9c0321cfb26,Martin,Vasquez,2-(714)096-7145,United States,58 Sommers Plaza
276eefa8-e1e4-49b1-9d3e-9968bb13f6b8,Russell,Thompson,0-(588)711-0236,Philippines,2 Declaration Pass
fd51ef3e-712b-48d2-8e5e-1adad3fe90d6,Anna,Greene,4-(786)908-2354,Indonesia,69 Sunnyside Circle
5cd3fd03-4d66-4f57-beea-d62bd9736a50,Anthony,Schmidt,3-(916)306-0517,Finland,9614 Fulton Plaza
231e72ce-43e5-4bad-96bb-3f757016d63e,Kathleen,Welch,8-(963)488-7956,China,14544 Rusk Crossing
351a47c3-3615-490e-a052-16b2d23ce2a9,Lisa,Jenkins,4-(936)290-0819,Russia,72382 Esch Circle
ffbdeb16-f252-4b8e-9425-56f560ff7b77,Roy,Russell,7-(749)199-4667,Macedonia,618 Briar Crest Hill
248bede0-5bc8-4a88-be56-3b75497fc20d,Cynthia,Morris,4-(513)218-7515,Afghanistan,82 Stephen Pass
a0140c0e-aee9-4b3c-9481-2f25aef3d29a,Deborah,Martin,4-(334)552-9842,Indonesia,4131 Miller Terrace
60dc1a1e-9664-4bb4-bfcc-ff87aa3b4920,Tina,Jackson,9-(584)108-3414,Reunion,085 Northridge Lane
d693bfda-10c0-4daf-839b-51d20f998f26,Roy,Gordon,6-(952)868-8852,Luxembourg,117 Welch Road
f9138831-5245-493a-a7a6-23a28769f4d1,Eric,Coleman,0-(574)916-6216,Pakistan,023 Mayfield Park
9ef3ef4a-5476-476d-8b1f-5eb0080b1e3d,Gloria,Cox,7-(425)488-1224,Sweden,67404 Thierer Park
2251d43d-a697-4dc0-b216-d15596247ed7,Rachel,Marshall,3-(490)416-9206,Russia,910 Hagan Junction
73cc1195-3a57-431e-80ba-f57ea2d1e6b8,Jeremy,Ross,0-(841)792-5291,Portugal,52362 Old Gate Hill
76b4e7e6-3eef-4356-a293-4390d3034dc7,Albert,Wallace,6-(630)207-0226,Philippines,237 Shelley Road
7a9092ee-9679-407c-a8ab-caaedd9252e9,Shirley,White,0-(322)310-6377,Philippines,9 Rockefeller Terrace
4933424a-f6c5-4f73-a8bc-7bb1d771c1ea,Albert,Flores,8-(156)096-3237,China,4487 Autumn Leaf Road
c5d6739f-3c4a-46a2-98c5-c9efe9d5e161,Willie,Morris,6-(236)064-0381,China,17048 Crowley Point
2107a7f9-e727-44b3-abd8-4ebb8985980f,Rose,Gardner,0-(635)058-2426,China,27656 Valley Edge Center
2269a4bc-4040-4941-b165-cf6b9a3ee724,Johnny,Wright,1-(204)526-6838,China,749 Judy Circle
a13f3411-4a71-471d-9e43-67cde00b728e,Edward,Fernandez,8-(927)555-3146,Syria,64 Bayside Trail
1dc06f19-e9df-4144-bc28-c1a889b39515,Brian,Ford,8-(662)586-4506,China,7 Hazelcrest Point
6c173e9c-1cee-4892-b0b5-6733ea3d8e31,Joe,Roberts,3-(636)225-7224,Sweden,3566 High Crossing Pass
026e8298-32f4-46e8-a779-187726388415,Todd,Alexander,6-(932)114-6700,Ethiopia,7 Meadow Vale Place
c8a742a1-8a7f-447b-8c2c-4dfbbf14dde9,Harry,Graham,9-(584)032-2616,Indonesia,181 Schurz Center
d2c22acf-e3a1-4afa-aaae-e500b15c617a,Roger,Elliott,6-(740)561-0418,Indonesia,001 Mandrake Avenue
0439ca87-cb57-4ec7-bb42-5b0dedb37e0c,Edward,Owens,5-(475)182-7912,China,0654 Pennsylvania Street
111c4a23-7a8b-4926-a168-0cac97ea48bf,Christopher,Phillips,2-(570)809-6269,China,2845 Grasskamp Avenue
15059b40-ac52-432e-a868-81c190aaf518,Michael,Richardson,3-(033)253-5868,China,33296 Pawling Parkway
2470e4e8-a210-4cd0-a30e-54b5e3cc8709,Sean,Reyes,1-(221)847-2786,Honduras,909 Forest Center
0cf37948-9a8c-4831-91cd-e272b696519e,Angela,Knight,9-(988)154-6553,Indonesia,4368 Hansons Center
06985118-1fbd-498d-846d-3ed9092cbdb0,Theresa,Scott,7-(595)608-6583,Thailand,27 Elka Plaza
3f5b2ad4-64a0-4ffb-abc7-09869c0488a0,Charles,Bryant,5-(001)254-6872,Gabon,5 Mayfield Trail
a6409eb6-684d-4f5d-9a32-ae774d828d10,Jesse,Carter,1-(947)719-1444,Japan,8826 Muir Road
5e260e7d-d74d-492c-b157-00e3c26d3529,James,Hunt,4-(371)612-0947,Philippines,6009 Waubesa Drive
c62ef2b3-09f5-4e77-97c7-3c3c6937ba2b,Christine,Mccoy,6-(373)793-2463,Brazil,2696 Tennessee Road
506590c0-9260-4ee7-ae56-c6eb4327dbd9,Kelly,Reed,7-(655)878-7475,Peru,1 Dunning Crossing
a22633ee-fd40-4ab3-9b4d-bce8a0f829cc,Harold,Castillo,4-(067)623-2912,France,16 Rieder Drive
c4727902-03cd-4571-b51e-4e29a70e2e79,Keith,Sanders,3-(482)670-1557,Colombia,523 Bellgrove Terrace
4adb901c-f202-4a7b-a2ca-8002686e25a9,Russell,Bryant,3-(862)396-0738,China,44 Mcguire Avenue
b5f96ccf-56ba-44b8-bc70-6133dcb168f5,Bonnie,Hawkins,7-(819)784-9379,China,55 Vidon Place
1fec5937-dc4d-4777-b260-1cbaff604aed,Nancy,Rodriguez,7-(819)018-2433,Indonesia,394 Graedel Way
b7cd685f-e412-42a8-99b6-3acb81c55e36,Debra,Cruz,5-(739)487-5021,Iran,6432 East Terrace
a2842506-e1d2-4cb7-99d1-e6d19a8f56c9,Clarence,Lee,3-(248)966-4992,China,1492 Logan Pass
e1e7cc94-39cb-4d12-a99d-38b99100ae75,Matthew,Young,4-(306)762-4736,Russia,479 Johnson Terrace
8fb7d936-17c0-49fd-8ef3-9b81b1f96cb1,James,Howell,5-(467)635-8962,Brazil,42918 Armistice Street
dc1a3ed7-7e96-4847-af33-bf96fe8f083f,Virginia,Hicks,8-(142)339-1531,Kenya,90 Declaration Avenue
28ee522e-5173-49e8-8a99-651abfc54697,Mildred,Garrett,8-(508)836-2089,Yemen,7792 Lunder Lane
6bf8a9b1-8510-4d8e-b1fe-e6a8f454b483,Jeffrey,Crawford,2-(950)491-1943,Canada,34162 Florence Avenue
6185de81-8bc0-4742-8f16-a3e73a8764bc,Philip,Ryan,1-(605)474-6789,Russia,6 Waubesa Avenue
9a5ca45f-7df7-43e1-9c6b-a523560dacc7,Terry,Hunt,3-(162)440-3832,Russia,6171 Forest Dale Alley
5badcfc1-67fa-4851-8e4d-5b9fbcd5c75d,Jose,Boyd,6-(844)952-5744,Liberia,560 Novick Place
f7107c0e-d4d9-44b7-9c2d-6840f092bfd5,Roger,Hamilton,7-(663)178-1595,Honduras,74321 Scofield Avenue
9d86d0ee-9e12-42ac-80ef-98b4b54feb89,Theresa,Dixon,6-(729)968-0854,Portugal,52 Mccormick Court
34f5c23d-c528-4689-b1a9-9669329f0341,Janet,Medina,3-(309)207-1327,China,1755 Knutson Junction
1761e67d-ecc2-402c-ad70-18ca54a1174a,Tammy,Lopez,3-(933)678-3445,Poland,15 Del Sol Crossing
8d4da01b-6b76-44ba-87bf-3be088de3a09,Harry,Lawson,7-(937)804-8424,Greece,6 Clyde Gallagher Place
c7f6c5e8-17f5-42cf-8212-e5464ca1c89a,David,Mendoza,9-(844)316-0530,China,66 Fisk Terrace
da5c7bdb-ce93-4f9d-968e-2c5244ac1b6b,Judith,Gilbert,0-(492)729-4922,Chile,5 Waubesa Park
5d53d245-62ab-4a18-b393-5548c71c932b,Betty,Garza,2-(721)256-1855,Russia,5 Armistice Road
99007ab9-ca6f-489f-851d-6afaee8131a9,Louise,Fuller,4-(991)920-2382,Bulgaria,77 Brickson Park Hill
9206101d-0a6c-4abe-9dc4-b8320dfccfdd,Brenda,Long,5-(492)328-4664,China,521 Derek Hill
b9434f35-16a1-44d8-a6ea-3921a0470780,Andrea,Morris,1-(454)199-3174,Indonesia,76198 Erie Court
5c6f1ddc-313a-4cd9-abcf-7030e88bd1aa,James,Fields,7-(500)923-8247,Finland,3 Ridge Oak Plaza
9dacb6e3-5fb3-4454-8011-6449c1e244fa,Richard,White,8-(911)358-6752,Indonesia,7 Nevada Place
b8962eeb-69db-4573-8b64-3965c8b96038,Jack,Ross,4-(611)004-4428,Malaysia,305 Welch Parkway
9d7fd9cc-ec93-4446-b007-19cc4f2efb86,Albert,Richards,1-(220)720-0977,Afghanistan,19 Prentice Way
938e33dc-6859-4856-91ee-998ece8904b3,Andrea,Greene,4-(837)315-0760,Indonesia,4545 Starling Circle
5198b881-ccfe-445c-80ac-8a67e015fb09,Ashley,Cook,3-(924)673-7102,Sweden,46708 School Court
dff4bf63-4c58-4875-8178-296f63c35d96,Kathleen,Hawkins,6-(049)002-8739,Indonesia,98 Rieder Court
1fb2238e-b2ef-4bab-bc3a-733500400aea,Brenda,Shaw,5-(603)747-9793,Indonesia,89542 Sugar Trail
57e05f72-549f-4ad2-bdcd-fedfeb36d16a,Douglas,Fields,4-(870)812-4096,Comoros,3899 Kinsman Center
a622f8ec-f90d-4da3-b2cf-b813733ad553,Shirley,Greene,7-(305)821-7890,Portugal,4 Marcy Terrace
d41adb17-a939-4cbb-bd48-d76cf0f0d4bc,Sharon,Moreno,4-(423)439-3358,Thailand,201 Eagle Crest Street
6a5f7f44-d42b-40d0-bfb8-63ac5ceae81e,Adam,Murphy,4-(198)288-9624,Ukraine,5 Spohn Circle
b36fc154-6192-4f5c-acb2-2b1c89b6b122,Jonathan,George,6-(084)397-0281,Russia,54 Evergreen Center
82a2acb5-794a-4f83-8555-d1199fb8e3f6,Kimberly,Harvey,8-(105)548-1475,Indonesia,48 Superior Terrace
f47655a9-8762-4076-bf5c-22b8a09fbe69,Jane,Hudson,5-(695)886-6470,Albania,7516 Mesta Park
d62c1e3d-1571-4115-ade0-23331ec99d46,Doris,Carroll,1-(548)871-7003,China,33182 Goodland Trail
fa9a1bc5-29c3-4b4c-a0f0-1b25b87c0f6a,Nicole,Jenkins,1-(816)190-8826,Portugal,63841 Scott Way
e79d36c0-e734-4030-a83a-21df8533488a,Joe,Hunt,2-(491)113-7521,Russia,53 Ludington Way
d3df800e-13b8-41ea-bcce-eff811b67ca8,Jeffrey,Willis,5-(146)666-9522,Philippines,7621 Bartillon Circle
f8aa74aa-c2e8-4d4f-bd38-ae3679e9c651,Gary,Larson,5-(430)719-6046,China,9 Towne Point
10d2d417-fa91-452b-9b86-735fd7cd4317,Carl,Gutierrez,2-(019)665-8133,United States,2255 Pankratz Circle
991457e8-d6cf-49a5-a777-c795bed8bee5,Philip,Nguyen,9-(413)236-2537,Poland,9 5th Way
2b710349-1cc8-49ec-94a6-0923e79cec5f,Nancy,Ortiz,8-(089)131-3348,United States,61 Washington Drive
94747068-ad68-4021-ba25-1797a45be459,Sharon,Elliott,7-(363)941-8732,Finland,40138 Blue Bill Park Way
14a28240-0f45-4a36-833e-40f971be18b4,Frances,Garrett,2-(917)849-6160,Ukraine,17109 Lighthouse Bay Park
8e1670a7-51a7-4333-ac3b-3f3472da11f1,Todd,Jordan,2-(936)281-8935,Thailand,0 Lakewood Gardens Park
231a176c-45e3-4a93-983d-a19af06efd5b,Rachel,Evans,4-(562)717-7996,Indonesia,5 Union Point
a17d13ba-7aab-41dc-8955-ef472ce2f527,Gary,Garcia,0-(636)128-0504,Finland,8 Upham Drive
98b020d3-6616-49c3-97c5-daabcab9a517,Pamela,Kennedy,0-(414)600-9460,China,545 International Park
e63baadc-b315-4026-a8f0-2ded486c051d,Wayne,Gomez,0-(194)413-8385,South Africa,172 Hazelcrest Avenue
1d76cb77-85dd-4e8f-a33a-88c232b03c8c,Rachel,Bishop,0-(448)941-3421,Philippines,5295 Maple Wood Place
14739045-af1c-435d-b966-ae1114f049b0,Lawrence,Garza,4-(432)868-3457,Moldova,67970 Farragut Road
61014019-3b7f-49ea-b51e-c39d5da95e68,Brian,Hanson,3-(614)941-2965,Indonesia,462 Grim Road
8ac2821a-9a0b-4cc5-ba7a-7c16f7ae428d,Joseph,Kelly,2-(356)030-6107,China,71527 West Circle
a4f2a1b0-bb86-4834-afdf-99c26202d212,Shirley,Henderson,2-(446)518-8296,Indonesia,635 Lakeland Hill
f4e4af5e-d5c0-4a43-8dfe-2e06f4f9b583,Brandon,Morris,0-(431)888-5239,China,17 Towne Avenue
dda7327e-7be7-4821-b99e-4639ee5593b6,Kenneth,Allen,7-(646)783-5212,France,0330 Lerdahl Alley
696864e4-4411-4b09-95cb-189299c8a067,Paul,George,7-(900)667-2821,Botswana,14654 Arizona Trail
4f8e849d-d9eb-47cb-9ea1-a578c4798a7a,Roger,Nguyen,1-(597)475-7942,Finland,50292 Corry Hill
e01cb2a2-3238-4608-a41d-d518691dceae,Laura,Tucker,9-(562)832-7455,China,74 Becker Parkway
96fc7e17-4c0a-4df5-bca3-e84aa83ce593,Rachel,Hunt,2-(502)344-4830,China,9 Roxbury Point
6f9641c8-a338-4fb9-9472-9d06c3dfce06,Rachel,Hill,1-(907)822-0703,Ukraine,9187 Pine View Road
bed1b803-cafa-4359-81de-3d6b584a0d09,Daniel,Hansen,4-(132)645-1880,South Korea,13042 Fairview Point
